单位id,用户id（uid）,在线时长（秒）
1727,82832149,45707
1727,81305743,43324
1727,84535991,41550
1727,147026940,171500
1727,82300076,23690
1727,103128746,71858
1727,191962969,274698
1727,239248820,180
1727,239247732,180
1727,191960007,415099
1727,88284034,356004
1727,191960909,78901
1727,147027483,24847
1727,66017340,180
1727,127196696,2844
1727,66020801,3062
1727,66020902,180
1727,103129027,2579
1727,191961325,331025
1727,84533639,69510
1727,147025238,251257
1727,103132227,18696
1727,191961286,186450
1727,103128329,33744
1727,82393288,38752
1727,147115700,2368
1727,234989389,214
1727,189853933,28693
1727,103072971,56939
1727,103131343,49053
1727,147024960,202687
1727,191961399,91125
1727,103129161,83071
1727,103130545,42052
1727,35269438,25262
1727,191961272,211326
1727,191960642,41751
1727,60957512,180
1727,82832025,65148
1727,147026895,101483
1727,84535256,16020
1727,147111052,12111
1727,138187217,3529
1727,82832538,35416
1727,150645205,540
1727,103131686,304124
1727,147026149,191530
1727,103128827,59620
1727,191963605,46622
1727,103130481,161244
1727,191960487,163975
1727,234986411,506
1727,147027142,44517
1727,84534419,51301
1727,191964199,578344
1727,84535280,31202
1727,103128939,37389
1727,82299454,28616
1727,191963808,54496
1727,147027390,45833
1727,191963788,526783
1727,191963631,186098
1727,176541411,180
1727,155622326,180
1727,135197885,96323
1727,191585964,11352
1727,103128371,32200
1727,103127769,34661
1727,103128470,16673
1727,89808762,36682
1727,83300030,56682
1727,176504511,540
1727,103129505,36730
1727,66020207,212
1727,84533487,141616
1727,149012205,2112
1727,234990635,31279
1727,155626605,180
1727,188926836,5404
1727,188925161,11629
1727,103127964,50483
1727,66019425,28324
1727,232844823,5263
1727,147023364,246348
1727,188924262,1148
1727,66008857,340
1727,82300220,53538
1727,82128944,29068
1727,147023271,52833
1727,147022395,24852
1727,147115223,657
1727,188923659,1680
1727,103128841,18706
1727,125527196,31334
1727,103131356,86931
1727,191960844,672668
1727,147027405,42546
1727,191961306,53633
1727,82300507,21028
1727,234987514,38338
1727,82018791,107332
1727,191963320,1216983
1727,103131290,159244
1727,66020477,59473
1727,103127477,57870
1727,191961750,50461
1727,239248339,1147
1727,82137801,31167
1727,176857668,5180
1727,82321425,78455
1727,147022591,122623
1727,70006901,4293
1727,191962019,974471
1727,82300879,20889
1727,103132031,27639
1727,176690789,364366
1727,82832717,31062
1727,66010700,180
1727,147023605,139407
1727,191960178,115051
1727,150524316,7232
1727,103128962,67395
1727,191963615,515930
1727,155625555,180
1727,147831715,315376
1727,147024811,190430
1727,82393631,44050
1727,147027316,75650
1727,234988980,360
1727,147117234,16529
1727,188926362,11538
1727,82840110,385151
1727,103132054,74115
1727,234172473,3264
1727,213927111,180
1727,147022540,831322
1727,226738981,540
1727,102735336,540
1727,84181495,314465
1727,103131480,242825
1727,191960644,310559
1727,239248493,1564
1727,66012253,180
1727,191962771,371547
1727,188923412,7080
1727,83659265,23939
1727,191960616,35894
1727,82191830,18001
1727,147022858,2317332
1727,103130310,93547
1727,103129418,222757
1727,63264390,7238
1727,188922828,470
1727,105780330,29054
1727,162257670,180
1727,86026529,63709
1727,35922540,735
1727,82156206,153665
1727,84535677,46263
1727,191960799,150842
1727,84534230,72182
1727,99904112,783568
1727,234987375,21255
1727,57131371,30993
1727,84535024,45880
1727,84535061,125876
1727,239248144,180
1727,191960596,420338
1727,66017497,180
1727,82156226,160081
1727,66017277,180
1727,148654696,49544
1727,89020151,29433
1727,191959780,47762
1727,191964238,93013
1727,103129847,325793
1727,84534001,35484
1727,103129751,95107
1727,147027602,94111
1727,82018711,44831
1727,234985761,1592
1727,147112103,180
1727,61357906,187
1727,147022280,173721
1727,188621479,6824
1727,191964029,190132
1727,79916738,12945
1727,191962440,318198
1727,78313731,43710
1727,147023966,135778
1727,191960436,301677
1727,191964165,69246
1727,189854078,19274
1727,33174032,180
1727,148219372,305
1727,103132180,49613
1727,53992207,3825
1727,93744117,30250
1727,84534358,24974
1727,239250631,180
1727,83675348,89924
1727,84533793,10278
1727,103130648,565542
1727,147024743,284170
1727,66007011,180
1727,66020776,408
1727,188926007,4126
1727,176869335,180
1727,191963758,697850
1727,82156311,59206
1727,66007053,38698
1727,191962712,85810
1727,80208455,360
1727,59160916,249
1727,103130860,27139
1727,234985593,180
1727,84533754,7833
1727,87780083,71268
1727,191960416,138984
1727,234042465,37181
1727,66020273,180
1727,191960940,666375
1727,191961429,58811
1727,103131976,676
1727,191960933,39269
1727,147110957,360
1727,191960637,630027
1727,103131359,393283
1727,66015940,273
1727,147115387,15369
1727,176689284,4231
1727,58105598,43822
1727,191960074,178914
1727,191961982,104137
1727,103127752,460329
1727,82332031,25237
1727,191961264,24479
1727,84536093,64205
1727,147023984,143927
1727,60953962,7235
1727,147021582,59709
1727,147024736,172643
1727,84535616,9099
1727,176690492,2394
1727,103128400,23771
1727,147027278,36931
1727,188924283,12417
1727,191961712,110150
1727,191962869,72736
1727,147024285,1740
1727,82574723,74116
1727,147115343,180
1727,84533448,18314
1727,82156370,54646
1727,84534844,40401
1727,191961110,493019
1727,191962503,436449
1727,54543424,7408
1727,176869318,180
1727,147027521,597736
1727,66015745,194
1727,155626197,180
1727,142452847,103022
1727,177156975,360
1727,239249594,180
1727,191961067,236139
1727,103127985,213338
1727,234988041,1097
1727,105697084,111598
1727,66012284,2428
1727,162857715,180
1727,147022865,247810
1727,147025207,199525
1727,234990615,14643
1727,239251847,180
1727,66011735,774
1727,188927749,4568
1727,66016577,5119
1727,176692833,945
1727,149235367,360
1727,147027592,274644
1727,147025525,99261
1727,176504651,691
1727,191961745,350668
1727,147022864,376949
1727,147025790,48090
1727,34924086,360
1727,147025378,126631
1727,66006651,20325
1727,239247386,451
1727,103128304,59784
1727,82832698,11262
1727,147027617,467523
1727,191962465,478199
1727,103130355,88856
1727,188925101,607
1727,96644109,37432
1727,82832784,57646
1727,48529702,110723
1727,55208231,29420
1727,66018660,67723
1727,191960184,785920
1727,191960313,173117
1727,90304168,22201
1727,66010744,14412
1727,57247982,1025
1727,188926995,17085
1727,188821861,82221
1727,60237920,11201
1727,103130741,48015
1727,38413367,360
1727,147025524,1340600
1727,84534830,36182
1727,177155750,360
1727,176692900,180
1727,103131011,66454
1727,188924002,4881
1727,234986655,540
1727,189853864,409
1727,66021420,47948
1727,117943650,180
1727,191963095,97442
1727,188926304,469
1727,103127256,84259
1727,191963115,9828
1727,147113381,1277
1727,103130911,42437
1727,82300261,67096
1727,84534897,97497
1727,176870517,3176
1727,147112424,1150
1727,149173282,15670
1727,176504721,540
1727,83395160,41902
1727,82299759,71303
1727,49448811,250
1727,103127881,25726
1727,66008886,319
1727,147027108,43839
1727,147025395,65593
1727,188923949,72523
1727,66015808,186520
1727,103129911,79115
1727,82128852,22277
1727,82832457,37090
1727,147026751,85773
1727,65687751,12812
1727,82018759,13057
1727,147112503,389
1727,35655066,5563
1727,84535608,106171
1727,191960240,21572
1727,90854691,27456
1727,191963400,284257
1727,103129974,55564
1727,191963424,69842
1727,103129632,63339
1727,147115608,1001
1727,121951566,26025
1727,103129055,144768
1727,103129132,98319
1727,84535730,30261
1727,82332646,41645
1727,66016574,200
1727,147022067,87859
1727,66011506,180
1727,191959640,24063
1727,94252108,540
1727,84534589,76476
1727,103131421,207890
1727,191960216,482600
1727,191960198,163356
1727,66011392,720
1727,24582448,1106
1727,232845951,10161
1727,82888105,2426
1727,82832426,52620
1727,147113497,85161
1727,103129452,36784
1727,75140661,31140
1727,86888690,1117
1727,103131303,23615
1727,191963558,865686
1727,103129823,780522
1727,191963296,145217
1727,118355101,262
1727,83526642,16962
1727,82832881,16342
1727,155625276,988
1727,103127933,498710
1727,191962859,164137
1727,84532552,20869
1727,85529851,9981
1727,147021991,26859
1727,82300232,40515
1727,82299488,107816
1727,234990844,443
1727,147021925,203125
1727,39518303,32413
1727,147026928,171800
1727,82299423,172199
1727,147112706,1039
1727,54901259,180
1727,147110588,2062
1727,147026063,34432
1727,82300561,43358
1727,103130655,37096
1727,84534809,372086
1727,94285292,274
1727,147026024,10987
1727,147023081,572523
1727,147114429,33085
1727,191961098,449662
1727,155623831,370
1727,103131135,124857
1727,147026408,43376
1727,66020765,47138
1727,191962596,34108
1727,191963526,12412
1727,147021678,163305
1727,83916334,47880
1727,103130341,25177
1727,191961991,180591
1727,80673455,1654
1727,83809837,23650
1727,191962683,31220
1727,147026022,126063
1727,239249551,180
1727,191962507,43250
1727,191961125,134137
1727,191963139,105758
1727,234989623,360
1727,239251160,1218
1727,84533776,18379
1727,191960401,188946
1727,103132036,477142
1727,103128712,24890
1727,147021825,723698
1727,188923337,360
1727,147025766,586822
1727,191962495,740290
1727,147023823,118632
1727,155623596,180
1727,84534380,19855
1727,103130480,20894
1727,191961197,405579
1727,239252367,542
1727,103129858,24866
1727,103131159,40019
1727,84532720,307
1727,82832484,55034
1727,60702578,6351
1727,191960382,164792
1727,191960122,167378
1727,234987143,19858
1727,82156351,331973
1727,103131457,556210
1727,79204878,38534
1727,82300836,22732
1727,84535225,24888
1727,79708456,85565
1727,191962862,91451
1727,147026121,40704
1727,103127868,82486
1727,87800252,22200
1727,191961695,75719
1727,147023651,324742
1727,147023819,1941850
1727,103130288,80197
1727,234989462,180
1727,239250340,2703
1727,103127772,66879
1727,57406343,180
1727,82299575,140260
1727,103130012,17828
1727,84532670,56124
1727,191964092,492678
1727,189853828,214
1727,147022219,126314
1727,188924127,1471
1727,23988958,180
1727,41374311,6714
1727,191960665,467054
1727,191963668,850489
1727,191960039,137432
1727,147026138,41205
1727,147023980,47994
1727,84534614,54259
1727,103129383,609506
1727,84534986,45294
1727,82300275,53964
1727,66020973,23844
1727,234986804,65860
1727,82299470,132830
1727,191960156,225500
1727,54541652,26200
1727,191962180,317747
1727,147023172,372193
1727,191962675,125617
1727,103130692,230279
1727,116520600,1220
1727,66011229,26120
1727,122529917,200189
1727,147023080,180625
1727,103130058,39147
1727,147025029,31067
1727,234990539,25684
1727,191961095,298311
1727,84535973,12133
1727,82018730,64700
1727,84534035,52467
1727,191961248,340919
1727,176689553,219599
1727,147026802,69533
1727,191964211,60967
1727,59105709,509
1727,81921347,125247
1727,188926801,2765
1727,147112697,5123
1727,103127970,30308
1727,82832834,113385
1727,84535638,72400
1727,188927080,47166
1727,50728676,627
1727,191961039,440685
1727,103127433,28955
1727,123271220,1173
1727,54429238,27557
1727,147024148,294810
1727,191959842,133476
1727,66020595,180
1727,103130571,42389
1727,176680610,13583
1727,147021851,266517
1727,147026091,132369
1727,79045730,2983
1727,94767579,26765
1727,147024361,26092
1727,84535758,110323
1727,148892709,360
1727,81582848,33375
1727,66019724,54020
1727,103129440,2803
1727,78370858,20089
1727,191961988,573970
1727,66022134,53939
1727,188926853,103117
1727,239247530,225
1727,191962238,210985
1727,148819793,184
1727,191961858,38284
1727,66017031,37448
1727,191964139,77520
1727,89466450,21239
1727,84236038,44884
1727,147024848,8259
1727,155627145,360
1727,191961158,61714
1727,22867748,3807
1727,82137446,33974
1727,147113142,4405
1727,147026245,248278
1727,191960127,174899
1727,103131498,40880
1727,191963488,481578
1727,103130909,69072
1727,103129942,5747
1727,147022230,197671
1727,191963810,250191
1727,147025599,50386
1727,188923285,26771
1727,66022088,180
1727,103131098,94275
1727,103131251,103494
1727,112235830,4247
1727,103131296,445705
1727,239251317,180
1727,103373431,316268
1727,191962544,250486
1727,103130128,32396
1727,191962460,46690
1727,122117237,180
1727,191960809,369341
1727,188923142,720
1727,82832740,50961
1727,66005307,211
1727,82018696,57593
1727,84536069,36886
1727,202635749,5889
1727,191963814,74425
1727,234985671,46654
1727,191960537,142875
1727,89776405,63917
1727,82690865,61747
1727,191963024,120403
1727,147027044,702330
1727,121035328,1404
1727,147025429,193471
1727,103131043,190774
1727,147024593,36412
1727,147110670,180
1727,103129794,255631
1727,147025367,214990
1727,191964076,90880
1727,191961854,35237
1727,67152452,540
1727,234985917,1685
1727,103130561,305280
1727,66010795,21763
1727,121379313,406
1727,79744081,32342
1727,191961530,178055
1727,191960828,70554
1727,177154433,180
1727,83228343,183539
1727,188925880,540
1727,147114424,4800
1727,82832383,24497
1727,191960635,35161
1727,56019862,684
1727,84534369,3913
1727,82299668,48935
1727,147026179,1713
1727,82832640,89946
1727,82832309,35364
1727,147027244,40708
1727,88770027,9438
1727,239251949,180
1727,89777632,13490
1727,147027678,606452
1727,82300270,79630
1727,82156285,52465
1727,191960780,254568
1727,239250328,654
1727,191963630,130881
1727,121901137,134900
1727,189853931,572
1727,188926682,35472
1727,147113621,180
1727,191960873,56074
1727,81019218,32507
1727,191964066,952727
1727,191963478,99297
1727,103130077,923469
1727,66018201,360
1727,189854024,18497
1727,103129227,80614
1727,89777565,16941
1727,66011806,15304
1727,147027488,202867
1727,103130607,344879
1727,82832081,47006
1727,147026642,189720
1727,176870750,294
1727,147027211,575824
1727,191960155,170494
1727,234988822,16933
1727,63827461,1975
1727,103130886,11105
1727,147022788,89116
1727,103127305,305528
1727,191963747,59812
1727,147022688,34608
1727,147021592,102988
1727,176870555,180
1727,147022951,129389
1727,84534366,79062
1727,84359771,1699
1727,84532546,21334
1727,189853750,180
1727,191960091,431874
1727,147022555,61309
1727,188923452,366
1727,147115042,9269
1727,124520877,180
1727,66006649,287
1727,82137315,37556
1727,191961784,459373
